604,도마뱀붙이; 흰 담비
605,깨지기 쉽다; 약하다; 우울증
606,사람; 누구나
607,당신; 당신으로서는
608,너희들
609,아사
610,기름병; 단지
611,해; 재앙
612,착고; 수갑; 띠; 감옥
613,띠; 투옥
614,모여진; 수확
615,매인; 포로; 묶인; 죄수
616,죄수
617,죄수
618,보관창고; 창고
619,아스나
620,아스납발
621,아스낫
622,모으다; 받다; 빼앗다; 제거하다
623,모으는 사람; 아삽
624,모아진; 헌물; 문지방; 곳간
625,무더기; 수확
626,모임; 함께
627,모임; 집회
628,같이 모여진; 백성의 회집
629,부지런히; 빠른; 즉시
630,아스바다
631,매다; 참가하다; 묶다; 조이다
632,의무; 맹세; 속박; 구속
633,금지; 법령
634,에살핫돈
635,에스더
636,나무; 목재; 재목
637,접근; 또한; 뿐만 아니라; 비록 
638,또한
639,코; 콧구멍; 얼굴; 사람; 분노; 노하는
640,입다; 매다; 띠를 띠다
641,에봇
642,입기; 도금; 에봇; 장식
643,큰 천막; 궁전 장막; 왕궁
644,요리하다; 굽다
645,여기; 지금; 그때; 어디?
646,에봇; 대제사장의 어깨받이
647,산들바람
648,설익은; 자라지 않은
649,두 콧구멍
650,담는; 관; 하상; 골짜기; 개울
651,어스레한; 매우 어두운
652,어스름; 어두움; 모호함; 은밀히
653,어슴프레함; 불행; 숨김; 어두움
654,재판관
655,회전; 계절
656,사라지다; 그치다; 깨끗히
657,정지; 끝; 더 이상 -이 아닌; 발목
658,핏방울의 한계선
659,호흡; 아무것도 아닌; 보잘것 없는
660,독사; 다른 독있는 뱀
661,둘러싸다; 포위하다
662,억누르다; 삼가다; 억지로 시키다
663,요새; 아벡
664,요새
665,재
666,머리수건; 재
667,배; 새끼
668,일인승 가마; 마차
669,두 배의 과일
670,아바삿 족속
671,아바삿 족속
672,에브랏
673,에브랏인
674,수입; 세입
675,에스본
676,잡는것; 손가락; 발가락
677,손가락; 발가락
678,맨끝; 고귀한; 주요인물; 귀인
679,연결점; 손가락 관절; 간막이 벽
680,분리시키다; 선택하다; 거절하다
681,가까이; -에; -곁에; 향하여; 함께
682,고귀한; 아셀
683,여호와께서 보존하셨다
684,강함; 힘셈; 요셉
685,사슬; 팔찌
686,저장하다; 보물을 쌓다
687,보물 
688,불타는; 홍옥; 강렬한 보석
689,가느다란; 야생염소
690,사자
691,영웅; 용사
692,영웅적인
693,잠복하다; 숨어 기다리다
694,잠복
695,잠복; 맹수; 굴; 엎드려 기다리다
696,기다리다
697,메뚜기
698,잠복; 전리품
699,숨어 기다리다; 격자; 창; 굴뚝
700,아룹봇
701,아람인; 아람태생
702,넷
703,넷
704,아르바
705,사십
706,네배
707,주름잡다; 짜다
708,짜기; 짠끈; 복; 들보; 직공의 복
709,돌이 많은
710,자주색
711,주홍색
712,궤; 상자
713,주홍; 염직물; 주홍색
714,도피하는; 아봇
715,베회; 아르돈
716,아롯 사람; 아롯의 자손
717,모으다; 찍다
718,보라!
719,유랑자들을 위한 피난처
720,도망하는
721,아르밧 사람
722,아롯인; 아롯의 자손
723,목장; 마굿간
724,회복하다; 온전함; 건강
725,높이
726,에돔인; 시리아인
727,상자; 궤; 관
728,여부스인; 아라우나
729,백항목; 백항목으로 된
730,백향목
731,백항목; 백항목 제품
732,여행하다; 가다
733,아라
734,도로; 대상; 방법; 길; 등급
735,길; 도로
736,대상; 무리
737,정량; 몫; 식사; 음식
738,사자; 찌르다
739,하나님의 사자; 영웅적인
740,아리엘
741,제단
742,아리대
743,아리다다
744,사자
745,사자
746,아리옥
747,아리새
748,길다; 연기하다; 잡아늘이다
749,도달하다; 맞다; 적당하다
750,긴; 인내하는; 더딘
751,길이
752,긴
753,길이; 영원히; 긴
754,길이; 길게하는; 놀이는
755,무릎
756,아렉 사람; 아렉태생
757,아렉인; 아렉태생
758,고원; 아람; 시리아 
759,성채; 성; 왕궁
760,소바의 사람
761,아람인; 시리아인; 아람여인
762,시리아 말에서; 시리아어에서
763,두 강물의 아람
764,왕궁의; 알모니
765,찍찍우는
766,물푸레 나무
767,오렌
768,산토끼
769,요란한; 아르논강
770,시끄러운
771,강한
772,땅; 낮은; 열등한
773,바닥
774,펼치다
775,아르박삿
776,땅; 토지; 공동의; 시골; 흙; 길
777,토질
778,땅
779,저주하다; 심한 저주
780,아라랏
781,약혼하다; 장가들다
782,원하다; 사모함; 요청
783,아닥사스다
784,불; 불타는; 불붙는; 불화염의; 뜨거운
785,화염
786,-이 있다; -이 있나?
787,기초; 기반
788,흐르는
789,아스벨인; 아스벨 자손
790,기운찬
791,탄원자
792,바알의 사람
793,쏟아부음
794,협곡; 샘들
795,파괴자; 아스돗
796,아스돗 사람; 아스돗의 주민
797,아스돗 언어로
798,비스가 산기슭
799,불의법; 불같은 법
800,불
801,번제; 희생; 불의 의해
802,여자; 각각의; 모든; 많은
803,기초; 기반
804,앗수르; 앗시리아; 앗수르인들
805,앗수르인; 앗수르의 주민들
806,검은
807,아시마
[808] 기초; 기반
809,눌려진; 빵; 단 과자; 포도주 병
810,덩어리; 고환; 돌
811,포도송이; 다른 과일
812,에스골
813,아스그나스
814,사례금; 선물
815,작은 숲; 나무
816,죄있는; 벌받다; 멸망하다; 분명히 
817,죄과; 과오; 속죄제; 유죄; 범과하다
818,죄있는; 속죄제를 드리는; 흠
819,죄있음; 과오; 속죄제를 드림
820,비옥한; 황폐한 곳
821,경제; 파수
822,창; 여닫이 창문; 격자
823,아스나
824,에산
825,요술장이; 점성가
826,점성가
827,전통; 화살통
828,아스부내스
829,몫; 고기의 좋은 부분
830,쓰레기; 오물; 똥무더기
831,아스글론
832,아스글론 사람
833,곧다; 평탄하다; 옳다; 행복하다
834,-한; 때; 곳; -한 방법으로
835,얼마나 행복한지!; 복된; 행복한
836,행복한
837,행복; 행복한
838,걸음; 보행
839,백향목나무; 아술 사람
840,하나님의 공의
841,하나님께 대해 옳음
842,행복한; 아세라; 아세라 우상
